participant,sim_id,trial_index,trial_biome,chosen_block,chosen_row,points,cf_diff,belief_chosen_row,belief_biome_overworld,belief_biome_cave,belief_biome_deep,feedback,salience,salience_mode,forced_creeper_trial
S165,0,64,deep,4,1,0.0,0.875,1.4412545454545451,0.48985752380952374,0.9933646570972887,1.1042316363636364,full,a_lot,highlight,False
S165,0,65,deep,12,3,3.0,,2.2908814814814815,0.48985752380952374,0.9933646570972887,1.1184140067340067,partial,none,,False
S166,0,0,deep,8,2,0.0,,0.6179333333333333,0.9798,1.4007,1.5448333333333335,partial,none,,False
S166,0,1,cave,8,2,0.0,,0.4669,0.9798,1.1672500000000001,1.5448333333333335,partial,none,,False
S166,0,2,deep,12,3,0.0,2.0,0.6179333333333333,0.9798,1.1672500000000001,1.2358666666666667,full,a_lot,highlight,False
S166,0,3,deep,1,0,0.0,1.5714285714285714,0.6179333333333333,0.9798,1.1672500000000001,0.9269,full,a_lot,consider,False
S166,0,4,cave,12,3,1.0,1.2857142857142856,1.1335666666666666,0.9798,1.1004666666666667,0.9269,full,a_lot,consider,False
S166,0,5,cave,12,3,0.0,,0.68014,0.9798,0.9871099999999999,0.9269,partial,none,,False
S166,0,6,overworld,4,1,0.0,,0.3266,0.8165,0.9871099999999999,0.9269,full,none,,False
S166,0,7,overworld,0,0,0.0,,0.3266,0.6532,0.9871099999999999,0.9269,partial,none,,True
S166,0,8,overworld,12,3,4.0,,2.993266666666667,1.1565666666666667,0.9871099999999999,0.9269,partial,none,,False
S166,0,9,cave,0,0,2.0,,1.8002333333333334,1.1565666666666667,1.0869933333333333,0.9269,partial,none,,False
S166,0,10,deep,8,2,0.0,,0.37076000000000003,1.1565666666666667,1.0869933333333333,0.8651066666666667,partial,none,,False
S166,0,11,cave,0,0,2.0,,1.8801400000000001,1.1565666666666667,1.10697,0.8651066666666667,full,none,,False
S166,0,12,cave,0,0,2.0,,1.9143857142857144,1.1565666666666667,1.1155314285714286,0.8651066666666667,partial,none,,False
S166,0,13,overworld,1,0,0.0,2.0,0.19596000000000002,1.1239066666666666,1.1155314285714286,0.8651066666666667,full,little,consider,False
S166,0,14,overworld,8,2,0.0,0.42857142857142855,0.3266,0.9606066666666667,1.1155314285714286,0.8651066666666667,full,a_lot,consider,False
S166,0,15,deep,14,3,2.0,-2.0,1.17076,0.9606066666666667,1.1155314285714286,1.0033133333333333,full,little,consider,False
S166,0,16,deep,4,1,3.0,-1.5,2.6179333333333332,0.9606066666666667,1.1155314285714286,1.1943466666666667,full,little,highlight,False
S166,0,17,deep,4,1,4.0,-1.2857142857142856,3.17076,0.9606066666666667,1.1155314285714286,1.3325533333333333,full,a_lot,highlight,False
S166,0,18,deep,4,1,4.0,,3.407685714285714,0.9606066666666667,1.1155314285714286,1.3917847619047619,partial,none,,False
S166,0,19,cave,4,1,0.0,,0.4669,0.9606066666666667,0.8820814285714285,1.3917847619047619,full,none,,False
S166,0,20,deep,4,1,0.0,,2.6504222222222222,0.9606066666666667,0.8820814285714285,1.2024688888888888,partial,none,,True
S166,0,21,deep,4,1,4.0,0.0,2.8958,0.9606066666666667,0.8820814285714285,1.2638133333333332,full,little,consider,False
S166,0,22,overworld,12,3,0.0,,1.7959600000000002,0.6612800000000001,0.8820814285714285,1.2638133333333332,partial,none,,False
S166,0,23,deep,4,1,4.0,,3.065676923076923,0.6612800000000001,0.8820814285714285,1.3062825641025642,partial,none,,False
S166,0,24,cave,0,0,0.0,,1.4889666666666665,0.6612800000000001,0.7757266666666667,1.3062825641025642,partial,none,,False
S166,0,25,cave,0,0,1.0,,1.4000636363636363,0.6612800000000001,0.753500909090909,1.3062825641025642,partial,none,,False
S166,0,26,overworld,12,3,0.0,0.5,1.2828285714285714,0.5329971428571428,0.753500909090909,1.3062825641025642,full,little,highlight,False
S166,0,27,overworld,12,3,2.0,,1.4422,0.57284,0.753500909090909,1.3062825641025642,full,none,,False
S166,0,28,cave,6,1,0.0,0.0,0.28014,0.57284,0.7068109090909092,1.3062825641025642,full,little,consider,False
S166,0,29,deep,4,1,0.0,,2.65692,0.57284,0.7068109090909092,1.2040933333333332,partial,none,,False
S166,0,30,deep,4,1,4.0,-1.0,2.8149294117647057,0.57284,0.7068109090909092,1.2435956862745097,full,little,highlight,False
S166,0,31,overworld,8,2,2.0,,0.9959600000000001,0.7401800000000001,0.7068109090909092,1.2435956862745097,partial,none,,False
S166,0,32,cave,0,0,1.0,0.0,1.3385153846153848,0.7401800000000001,0.6914238461538462,1.2435956862745097,full,a_lot,consider,False
S166,0,33,deep,4,1,0.0,,2.5186210526315786,0.7401800000000001,0.6914238461538462,1.169518596491228,partial,none,,True
S166,0,34,cave,0,0,0.0,,1.1600466666666667,0.7401800000000001,0.6468066666666668,1.169518596491228,partial,none,,False
S166,0,35,cave,0,0,0.0,,1.0235705882352941,0.7401800000000001,0.6126876470588236,1.169518596491228,partial,none,,True
S166,0,36,overworld,12,3,4.0,-3.0,1.9072545454545453,0.8564436363636363,0.6126876470588236,1.169518596491228,full,little,highlight,False
S166,0,37,overworld,12,3,2.0,,1.921523076923077,0.8600107692307692,0.6126876470588236,1.169518596491228,partial,none,,False
S166,0,38,overworld,5,1,0.0,1.0,0.19596000000000002,0.8273507692307692,0.6126876470588236,1.169518596491228,full,little,consider,False
S166,0,39,overworld,12,3,1.0,,1.7986533333333334,0.7966333333333333,0.6126876470588236,1.169518596491228,partial,none,,False
S166,0,40,overworld,12,3,1.0,-0.125,1.704694117647059,0.7731435294117648,0.6126876470588236,1.169518596491228,full,a_lot,highlight,False
S166,0,41,overworld,12,3,0.0,,1.5252526315789474,0.7282831578947369,0.6126876470588236,1.169518596491228,partial,none,,False
S166,0,42,deep,4,1,0.0,,2.2787523809523806,0.7282831578947369,0.6126876470588236,1.1095514285714285,full,none,,False
S166,0,43,cave,8,2,1.0,2.0,0.6801400000000001,0.7282831578947369,0.6659976470588236,1.1095514285714285,full,little,highlight,False
S166,0,44,cave,0,0,0.0,1.1428571428571428,0.9158263157894737,0.7282831578947369,0.6390615789473684,1.1095514285714285,full,a_lot,highlight,False
S166,0,45,overworld,12,3,0.0,0.75,1.3799904761904762,0.691967619047619,0.6390615789473684,1.1095514285714285,full,a_lot,highlight,False
S166,0,46,overworld,12,3,2.0,,1.433904347826087,0.7054460869565218,0.6390615789473684,1.1095514285714285,partial,none,,False
S166,0,47,deep,4,1,0.0,,2.0805999999999996,0.7054460869565218,0.6390615789473684,1.0600133333333333,partial,none,,False
S166,0,48,cave,12,3,2.0,,1.057242857142857,0.7054460869565218,0.7333372932330826,1.0600133333333333,partial,none,,False
S166,0,49,deep,4,1,4.0,,2.234152,0.7054460869565218,0.7333372932330826,1.0984013333333333,partial,none,,False
S166,0,50,deep,4,1,2.0,,2.216807407407407,0.7054460869565218,0.7333372932330826,1.094065185185185,partial,none,,False
S166,0,51,overworld,12,3,2.0,,1.4791919999999998,0.716768,0.7333372932330826,1.094065185185185,partial,none,,False
S166,0,52,cave,0,0,0.0,1.5,0.8286047619047618,0.716768,0.7115319047619046,1.094065185185185,full,little,highlight,False
S166,0,53,deep,4,1,4.0,,2.3397862068965516,0.716768,0.7115319047619046,1.1248098850574713,full,none,,False
S166,0,54,overworld,12,3,0.0,,1.369622222222222,0.6893755555555555,0.7115319047619046,1.1248098850574713,partial,none,,False
S166,0,55,cave,10,2,0.0,4.0,0.48581428571428575,0.6893755555555555,0.6629504761904761,1.1248098850574713,full,little,consider,False
S166,0,56,deep,4,1,0.0,,2.1888322580645156,0.6893755555555555,0.6629504761904761,1.0870713978494622,partial,none,,False
S166,0,57,cave,8,2,4.0,-2.0,1.2667444444444445,0.6893755555555555,0.8581830158730157,1.0870713978494622,full,a_lot,highlight,False
S166,0,58,deep,4,1,0.0,,2.056175757575757,0.6893755555555555,0.8581830158730157,1.0539072727272725,partial,none,,False
S166,0,59,cave,8,2,0.0,,1.0364272727272728,0.6893755555555555,0.8006037229437228,1.0539072727272725,partial,none,,True
S166,0,60,cave,8,2,1.0,,1.030823076923077,0.6893755555555555,0.7992026739926739,1.0539072727272725,partial,none,,False
S166,0,61,overworld,12,3,0.0,,1.2751655172413792,0.6657613793103447,0.7992026739926739,1.0539072727272725,partial,none,,True
S166,0,62,deep,7,1,4.0,-1.7142857142857144,2.167251428571428,0.6657613793103447,0.7992026739926739,1.0816761904761902,full,a_lot,consider,False
S166,0,63,cave,8,2,2.0,,1.1600466666666667,0.6657613793103447,0.8315085714285713,1.0816761904761902,partial,none,,False
S166,0,64,overworld,8,2,3.0,,1.5685428571428572,0.8089070935960592,0.8315085714285713,1.0816761904761902,partial,none,,False
S166,0,65,overworld,12,3,3.0,-1.8571428571428572,1.3864451612903224,0.8367270046082949,0.8315085714285713,1.0816761904761902,full,a_lot,consider,False
S167,0,0,overworld,4,1,0.0,,0.3266,0.8165,1.4007,1.8538000000000001,partial,none,,False
S167,0,1,cave,4,1,2.0,,1.8002333333333334,0.8165,1.5005833333333336,1.8538000000000001,partial,none,,False
S167,0,2,deep,8,2,2.0,,1.9512666666666665,0.8165,1.5005833333333336,1.8781666666666665,full,none,,False
S167,0,3,deep,0,0,0.0,,0.6179333333333333,0.8165,1.5005833333333336,1.5692,partial,none,,True
S167,0,4,cave,2,0,0.0,4.0,0.4669,0.8165,1.2671333333333332,1.5692,full,little,consider,False
S167,0,5,deep,8,2,4.0,-1.0,2.77076,0.8165,1.2671333333333332,1.7740733333333334,full,little,highlight,False
S167,0,6,cave,4,1,0.0,,1.08014,0.8165,1.08711,1.7740733333333334,partial,none,,False
S167,0,7,deep,8,2,4.0,,3.1219714285714284,0.8165,1.08711,1.8618761904761905,partial,none,,False
S167,0,8,deep,7,1,2.0,1.0,1.9512666666666665,0.8165,1.08711,1.8862428571428569,full,little,consider,False
S167,0,9,overworld,8,2,0.0,,0.3266,0.6532,1.08711,1.8862428571428569,partial,none,,True
S167,0,10,overworld,0,0,2.0,,1.6599333333333333,0.8232333333333333,1.08711,1.8862428571428569,partial,none,,False
S167,0,11,cave,12,3,0.0,,0.4669,0.8232333333333333,0.85366,1.8862428571428569,partial,none,,True
S167,0,12,overworld,0,0,1.0,-1.0,1.39596,0.75724,0.85366,1.8862428571428569,full,little,highlight,False
S167,0,13,cave,8,2,3.0,,2.4669,0.75724,1.12021,1.8862428571428569,full,none,,False
S167,0,14,cave,8,2,2.0,,2.2801400000000003,0.75724,1.07352,1.8862428571428569,partial,none,,False
S167,0,15,cave,8,2,0.0,,1.6286714285714285,0.75724,0.9106528571428572,1.8862428571428569,partial,none,,False
S167,0,16,deep,10,2,1.0,0.2857142857142858,2.6504222222222222,0.75724,0.9106528571428572,1.7683555555555555,full,a_lot,consider,False
S167,0,17,overworld,2,0,1.0,0.1428571428571428,1.2828285714285714,0.7289571428571429,0.9106528571428572,1.7683555555555555,full,a_lot,consider,False
S167,0,18,deep,9,2,0.0,0.0,2.168527272727273,0.7289571428571429,0.9106528571428572,1.6478818181818182,full,little,consider,False
S167,0,19,overworld,12,3,0.0,,0.3266,0.5656571428571429,0.9106528571428572,1.6478818181818182,full,none,,False
S167,0,20,deep,8,2,2.0,0.2857142857142856,2.1426000000000003,0.5656571428571429,0.9106528571428572,1.6414,full,a_lot,highlight,False
S167,0,21,deep,12,3,3.0,,2.6179333333333332,0.5656571428571429,0.9106528571428572,1.8324333333333334,partial,none,,False
S167,0,22,cave,8,2,0.0,1.0,1.2667444444444445,0.5656571428571429,0.8201711111111111,1.8324333333333334,full,a_lot,highlight,False
S167,0,23,overworld,4,1,0.0,0.5714285714285714,0.19596000000000002,0.5329971428571428,0.8201711111111111,1.8324333333333334,full,a_lot,consider,False
S167,0,24,overworld,0,0,0.0,,0.9977555555555556,0.4617288888888889,0.8201711111111111,1.8324333333333334,partial,none,,False
S167,0,25,overworld,0,0,0.0,,0.8163454545454546,0.41637636363636366,0.8201711111111111,1.8324333333333334,partial,none,,False
S167,0,26,overworld,12,3,0.0,,0.19596000000000002,0.38371636363636363,0.8201711111111111,1.8324333333333334,partial,none,,True
S167,0,27,cave,0,0,1.0,,0.6801400000000001,0.38371636363636363,0.8734811111111112,1.8324333333333334,partial,none,,False
S167,0,28,cave,4,1,3.0,,1.6286714285714285,0.38371636363636363,1.0106139682539683,1.8324333333333334,full,none,,False
S167,0,29,cave,4,1,2.0,-1.0,1.7111888888888889,0.38371636363636363,1.0312433333333333,1.8324333333333334,full,little,highlight,False
S167,0,30,overworld,8,2,1.0,2.0,0.59596,0.4510563636363637,1.0312433333333333,1.8324333333333334,full,little,consider,False
S167,0,31,deep,8,2,0.0,,1.8569200000000001,0.4510563636363637,1.0312433333333333,1.7610133333333333,partial,none,,False
S167,0,32,cave,8,2,4.0,,1.7637,0.4510563636363637,1.1554822222222223,1.7610133333333333,partial,none,,False
S167,0,33,deep,12,3,0.0,,1.57076,0.4510563636363637,1.1554822222222223,1.49922,partial,none,,True
S167,0,34,deep,12,3,4.0,,2.264828571428571,0.4510563636363637,1.1554822222222223,1.6727371428571427,partial,none,,False
S167,0,35,overworld,0,0,0.0,0.0,0.6907538461538463,0.41965846153846154,1.1554822222222223,1.6727371428571427,full,little,consider,False
S167,0,36,deep,12,3,2.0,,2.2059777777777776,0.41965846153846154,1.1554822222222223,1.6580244444444445,partial,none,,False
S167,0,37,cave,8,2,0.0,,1.4923615384615385,0.41965846153846154,1.0876476068376069,1.6580244444444445,partial,none,,False
S167,0,38,deep,8,2,0.0,,1.638458823529412,0.41965846153846154,1.0876476068376069,1.6034091503267973,full,none,,False
S167,0,39,deep,4,1,0.0,,1.17076,0.41965846153846154,1.0876476068376069,1.4082824836601309,partial,none,,False
S167,0,40,overworld,0,0,1.0,,0.7319866666666667,0.4299666666666667,1.0876476068376069,1.4082824836601309,partial,none,,False
S167,0,41,overworld,0,0,0.0,2.5,0.6458705882352942,0.40843764705882357,1.0876476068376069,1.4082824836601309,full,little,highlight,False
S167,0,42,overworld,8,2,1.0,,0.7113999999999999,0.43729764705882357,1.0876476068376069,1.4082824836601309,partial,none,,False
S167,0,43,cave,12,3,4.0,-3.142857142857143,1.8801400000000001,0.43729764705882357,1.4409576068376069,1.4082824836601309,full,a_lot,consider,False
S167,0,44,cave,14,3,0.0,0.0,1.342957142857143,0.43729764705882357,1.3066618925518927,1.4082824836601309,full,little,consider,False
S167,0,45,cave,12,3,0.0,,1.0445222222222221,0.43729764705882357,1.2320531623931625,1.4082824836601309,partial,none,,True
S167,0,46,overworld,0,0,0.0,,0.5778842105263158,0.4203010526315789,1.2320531623931625,1.4082824836601309,full,none,,False
S167,0,47,cave,8,2,4.0,-2.625,1.8267133333333334,0.4203010526315789,1.3156411111111113,1.4082824836601309,full,a_lot,highlight,False
S167,0,48,cave,8,2,1.0,,1.7294529411764705,0.4203010526315789,1.2913260130718953,1.4082824836601309,partial,none,,False
S167,0,49,deep,12,3,0.0,,1.804890909090909,0.4203010526315789,1.2913260130718953,1.3080107664884135,partial,none,,False
S167,0,50,deep,15,3,0.0,1.5714285714285714,1.5272153846153846,0.4203010526315789,1.2913260130718953,1.2385918853695326,full,a_lot,consider,False
S167,0,51,overworld,8,2,0.0,,0.553311111111111,0.3807788304093567,1.2913260130718953,1.2385918853695326,partial,none,,False
S167,0,52,overworld,8,2,1.0,-0.75,0.6345272727272727,0.4010828708133971,1.2913260130718953,1.2385918853695326,full,a_lot,highlight,False
S167,0,53,deep,12,3,3.0,,1.7235866666666666,0.4010828708133971,1.2913260130718953,1.287684705882353,partial,none,,False
S167,0,54,overworld,12,3,0.0,,0.13997142857142858,0.3870857279562543,1.2913260130718953,1.287684705882353,partial,none,,False
S167,0,55,deep,12,3,0.0,4.0,1.5208117647058823,0.3870857279562543,1.2913260130718953,1.2369909803921568,full,little,highlight,False
S167,0,56,deep,12,3,4.0,,1.781778947368421,0.3870857279562543,1.2913260130718953,1.3022327760577916,partial,none,,False
S167,0,57,overworld,8,2,0.0,,0.5369076923076923,0.3626808328513592,1.2913260130718953,1.3022327760577916,partial,none,,False
S167,0,58,cave,8,2,0.0,0.0,1.5474052631578947,0.3626808328513592,1.2458140935672515,1.3022327760577916,full,little,highlight,False
S167,0,59,deep,12,3,2.0,-0.5,1.8025619047619046,0.3626808328513592,1.2458140935672515,1.3074285154061625,full,a_lot,highlight,False
S167,0,60,deep,8,2,3.0,,1.7817789473684214,0.3626808328513592,1.2458140935672515,1.3432585463659148,partial,none,,False
S167,0,61,cave,8,2,4.0,,1.7809857142857142,0.3626808328513592,1.3042092063492063,1.3432585463659148,partial,none,,False
S167,0,62,overworld,4,1,0.0,,0.13997142857142858,0.34868368999421634,1.3042092063492063,1.3432585463659148,partial,none,,False
S167,0,63,cave,4,1,3.0,,1.945518181818182,0.34868368999421634,1.3627915295815294,1.3432585463659148,partial,none,,False
S167,0,64,overworld,0,0,0.0,0.625,0.522847619047619,0.33492454212454215,1.3627915295815294,1.3432585463659148,full,a_lot,highlight,False
S167,0,65,cave,6,1,0.0,0.5714285714285714,1.6462076923076925,0.33492454212454215,1.287963907203907,1.3432585463659148,full,a_lot,consider,False
S168,0,0,deep,0,0,0.0,1.25,0.6179333333333333,0.9798,1.4007,1.5448333333333335,full,a_lot,highlight,False
S168,0,1,cave,5,1,3.0,-0.7142857142857144,2.4669,0.9798,1.6672500000000001,1.5448333333333335,full,a_lot,consider,False
S168,0,2,cave,4,1,0.0,,1.48014,0.9798,1.42056,1.5448333333333335,full,none,,False
S168,0,3,deep,8,2,4.0,,3.2845999999999997,0.9798,1.42056,1.9025333333333334,partial,none,,False
S168,0,4,overworld,4,1,0.0,,0.3266,0.8165,1.42056,1.9025333333333334,partial,none,,False
S168,0,5,deep,5,1,0.0,3.0,0.6179333333333333,0.8165,1.42056,1.5935666666666668,full,little,consider,False
S168,0,6,deep,8,2,0.0,,1.97076,0.8165,1.42056,1.2651066666666666,partial,none,,True
S168,0,7,deep,8,2,0.0,,1.4076857142857142,0.8165,1.42056,1.1243380952380952,partial,none,,True
S168,0,8,deep,8,2,0.0,,1.0948666666666667,0.8165,1.42056,1.0461333333333334,partial,none,,False
S168,0,9,overworld,12,3,0.0,0.7142857142857143,0.3266,0.6532,1.42056,1.0461333333333334,full,a_lot,consider,False
S168,0,10,overworld,0,0,2.0,-0.5714285714285714,1.6599333333333333,0.8232333333333333,1.42056,1.0461333333333334,full,a_lot,highlight,False
S168,0,11,cave,3,0,2.0,-2.0,1.8002333333333334,0.8232333333333333,1.5204433333333336,1.0461333333333334,full,little,consider,False
S168,0,12,overworld,4,1,1.0,,0.59596,0.8905733333333333,1.5204433333333336,1.0461333333333334,partial,none,,False
S168,0,13,overworld,4,1,0.0,,0.4256857142857143,0.8480047619047619,1.5204433333333336,1.0461333333333334,partial,none,,True
S168,0,14,deep,8,2,2.0,-0.4285714285714286,1.2594363636363637,0.8480047619047619,1.5204433333333336,1.0872757575757577,full,a_lot,highlight,False
S168,0,15,cave,8,2,4.0,,3.133566666666667,0.8480047619047619,1.9536600000000002,1.0872757575757577,full,none,,False
S168,0,16,overworld,8,2,0.0,,0.3266,0.6847047619047619,1.9536600000000002,1.0872757575757577,full,none,,False
S168,0,17,deep,8,2,4.0,-3.5,1.6810615384615386,0.6847047619047619,1.9536600000000002,1.1926820512820515,full,little,highlight,False
S168,0,18,cave,4,1,1.0,,1.342957142857143,0.6847047619047619,1.9193642857142859,1.1926820512820515,partial,none,,False
S168,0,19,overworld,8,2,1.0,,0.59596,0.7520447619047619,1.9193642857142859,1.1926820512820515,partial,none,,False
S168,0,20,cave,8,2,1.0,,2.2801400000000003,0.7520447619047619,1.706007619047619,1.1926820512820515,partial,none,,False
S168,0,21,deep,12,3,3.0,,2.6179333333333332,0.7520447619047619,1.706007619047619,1.3837153846153847,partial,none,,False
S168,0,22,deep,8,2,0.0,,1.4569200000000002,0.7520447619047619,1.706007619047619,1.32768,partial,none,,False
S168,0,23,deep,12,3,4.0,,3.17076,0.7520447619047619,1.706007619047619,1.4658866666666666,partial,none,,False
S168,0,24,cave,8,2,4.0,-4.0,2.7715285714285716,0.7520447619047619,1.8288547619047621,1.4658866666666666,full,little,highlight,False
S168,0,25,deep,12,3,1.0,,2.550542857142857,0.7520447619047619,1.8288547619047621,1.3108323809523807,partial,none,,False
S168,0,26,deep,12,3,0.0,,1.983755555555555,0.7520447619047619,1.8288547619047621,1.1691355555555554,partial,none,,False
S168,0,27,overworld,0,0,1.0,-0.5,1.39596,0.6860514285714285,1.8288547619047621,1.1691355555555554,full,little,highlight,False
S168,0,28,overworld,4,1,0.0,,0.3310888888888889,0.6624022222222223,1.8288547619047621,1.1691355555555554,partial,none,,True
S168,0,29,overworld,8,2,0.0,1.0,0.4256857142857143,0.6198336507936508,1.8288547619047621,1.1691355555555554,full,a_lot,highlight,False
S168,0,30,overworld,0,0,0.0,,0.9971142857142858,0.5201222222222223,1.8288547619047621,1.1691355555555554,full,none,,False
S168,0,31,overworld,13,3,3.0,-1.0,1.39596,0.7874622222222223,1.8288547619047621,1.1691355555555554,full,little,consider,False
S168,0,32,deep,12,3,3.0,,2.1685272727272724,0.7874622222222223,1.8288547619047621,1.2153284848484849,full,none,,False
S168,0,33,cave,8,2,0.0,,2.1556333333333333,0.7874622222222223,1.6748809523809522,1.2153284848484849,partial,none,,False
S168,0,34,overworld,12,3,1.0,,1.2828285714285714,0.7591793650793651,1.6748809523809522,1.2153284848484849,partial,none,,False
S168,0,35,cave,8,2,0.0,2.142857142857143,1.7637,0.7591793650793651,1.5768976190476192,1.2153284848484849,full,a_lot,highlight,False
S168,0,36,overworld,0,0,0.0,,0.7755333333333334,0.703784126984127,1.5768976190476192,1.2153284848484849,partial,none,,False
S168,0,37,overworld,12,3,3.0,,1.6644222222222222,0.7991825396825396,1.5768976190476192,1.2153284848484849,partial,none,,False
S168,0,38,overworld,0,0,2.0,,0.9981636363636365,0.8548401154401155,1.5768976190476192,1.2153284848484849,partial,none,,False
S168,0,39,deep,8,2,1.0,1.8571428571428572,1.403164705882353,0.8548401154401155,1.5768976190476192,1.201889661319073,full,a_lot,consider,False
S168,0,40,cave,0,0,0.0,,1.08014,0.8548401154401155,1.396874285714286,1.201889661319073,partial,none,,True
S168,0,41,deep,12,3,0.0,,1.8349076923076921,0.8548401154401155,1.396874285714286,1.118484766214178,partial,none,,False
S168,0,42,deep,12,3,4.0,,2.1235866666666663,0.8548401154401155,1.396874285714286,1.1906545098039216,partial,none,,False
S168,0,43,cave,0,0,0.0,,0.7715285714285715,0.8548401154401155,1.3197214285714285,1.1906545098039216,partial,none,,False
S168,0,44,deep,12,3,1.0,,1.9913999999999996,0.8548401154401155,1.3197214285714285,1.1576078431372547,full,none,,False
S168,0,45,cave,8,2,1.0,,1.6462076923076925,0.8548401154401155,1.2903483516483516,1.1576078431372547,partial,none,,False
S168,0,46,cave,4,1,0.0,,1.0445222222222221,0.8548401154401155,1.2157396214896217,1.1576078431372547,partial,none,,False
S168,0,47,overworld,0,0,3.0,,1.3061384615384617,0.9318338217338218,1.2157396214896217,1.1576078431372547,partial,none,,False
S168,0,48,overworld,12,3,4.0,,2.089072727272727,1.037996447996448,1.2157396214896217,1.1576078431372547,partial,none,,False
S168,0,49,cave,8,2,0.0,,1.4267133333333333,1.037996447996448,1.1608660317460318,1.1576078431372547,partial,none,,False
S168,0,50,cave,3,0,4.0,0.0,1.4889666666666665,1.037996447996448,1.3402255555555556,1.1576078431372547,full,little,consider,False
S168,0,51,overworld,12,3,3.0,-1.5,2.2292153846153844,1.0730321123321123,1.3402255555555556,1.1576078431372547,full,little,highlight,False
S168,0,52,cave,12,3,4.0,,3.133566666666667,1.0730321123321123,1.7734422222222221,1.1576078431372547,partial,none,,False
S168,0,53,overworld,14,3,0.0,0.0,1.9319866666666665,0.9987249328449328,1.7734422222222221,1.1576078431372547,full,little,consider,False
S168,0,54,overworld,12,3,0.0,,1.7046941176470587,0.9419017955900308,1.7734422222222221,1.1576078431372547,partial,none,,False
S168,0,55,overworld,12,3,4.0,-2.857142857142857,1.9463052631578945,1.0023045819677399,1.7734422222222221,1.1576078431372547,full,a_lot,consider,False
S168,0,56,cave,12,3,4.0,,3.4801400000000005,1.0023045819677399,1.8600855555555555,1.1576078431372547,partial,none,,False
S168,0,57,deep,12,3,4.0,-4.0,2.202831578947368,1.0023045819677399,1.8600855555555555,1.210465737874097,full,little,consider,False
S168,0,58,cave,12,3,3.0,-1.8571428571428572,3.3429571428571427,1.0023045819677399,1.8257898412698412,1.210465737874097,full,a_lot,highlight,False
S168,0,59,deep,12,3,3.0,,2.2787523809523806,1.0023045819677399,1.8257898412698412,1.22944593837535,partial,none,,False
S168,0,60,deep,12,3,0.0,1.5,2.0805999999999996,1.0023045819677399,1.8257898412698412,1.1799078431372547,full,little,highlight,False
S168,0,61,deep,4,1,2.0,1.1428571428571428,1.17076,1.0023045819677399,1.8257898412698412,1.3181145098039215,full,a_lot,consider,False
S168,0,62,cave,12,3,3.0,,3.2667444444444445,1.0023045819677399,1.8067366666666667,1.3181145098039215,partial,none,,False
S168,0,63,cave,12,3,0.0,,2.672790909090909,1.0023045819677399,1.658248282828283,1.3181145098039215,partial,none,,True
S168,0,64,cave,12,3,2.0,-1.1428571428571428,2.5692846153846154,1.0023045819677399,1.6323717094017094,1.3181145098039215,full,a_lot,consider,False
S168,0,65,cave,12,3,0.0,3.0,2.2267133333333335,1.0023045819677399,1.546728888888889,1.3181145098039215,full,little,highlight,False
S169,0,0,cave,0,0,1.0,,1.1335666666666666,0.9798,1.3339166666666666,1.8538000000000001,full,none,,False
S169,0,1,deep,4,1,0.0,4.0,0.6179333333333333,0.9798,1.3339166666666666,1.5448333333333335,full,little,consider,False
S169,0,2,cave,12,3,0.0,,0.4669,0.9798,1.1004666666666667,1.5448333333333335,partial,none,,False
S169,0,3,cave,8,2,0.0,,0.4669,0.9798,0.8670166666666665,1.5448333333333335,partial,none,,False
S169,0,4,cave,4,1,0.0,,0.4669,0.9798,0.6335666666666666,1.5448333333333335,partial,none,,False
S169,0,5,deep,0,0,3.0,,2.6179333333333332,0.9798,0.6335666666666666,1.7358666666666664,partial,none,,False
S169,0,6,overworld,1,0,0.0,0.0,0.3266,0.8165,0.6335666666666666,1.7358666666666664,full,little,consider,False
S169,0,7,overworld,12,3,0.0,0.0,0.3266,0.6532,0.6335666666666666,1.7358666666666664,full,little,highlight,False
S169,0,8,overworld,8,2,0.0,2.5,0.3266,0.4899,0.6335666666666666,1.7358666666666664,full,little,highlight,False
S169,0,9,deep,0,0,0.0,,1.57076,0.4899,0.6335666666666666,1.4740733333333331,partial,none,,False
S169,0,10,overworld,4,1,2.0,-1.2857142857142856,1.6599333333333333,0.6599333333333333,0.6335666666666666,1.4740733333333331,full,a_lot,consider,False
S169,0,11,deep,0,0,1.0,,1.4076857142857142,0.6599333333333333,0.6335666666666666,1.433304761904762,partial,none,,False
S169,0,12,cave,12,3,4.0,,1.8801400000000001,0.6599333333333333,0.9868766666666666,1.433304761904762,partial,none,,False
S169,0,13,overworld,4,1,3.0,,2.1959600000000004,0.7939400000000001,0.9868766666666666,1.433304761904762,partial,none,,False
S169,0,14,cave,12,3,3.0,-3.0,2.2001,0.7939400000000001,1.0668666666666666,1.433304761904762,full,little,consider,False
S169,0,15,overworld,4,1,0.0,,1.5685428571428572,0.6370857142857143,1.0668666666666666,1.433304761904762,partial,none,,False
S169,0,16,cave,12,3,0.0,,1.7111888888888889,0.6370857142857143,0.9446388888888888,1.433304761904762,partial,none,,True
S169,0,17,overworld,7,1,0.0,0.42857142857142855,1.2199777777777778,0.5499444444444445,0.9446388888888888,1.433304761904762,full,a_lot,consider,False
S169,0,18,cave,12,3,0.0,,1.4000636363636365,0.5499444444444445,0.8668575757575758,1.433304761904762,partial,none,,False
