trial_type,trial_index,time_elapsed,internal_node_id,rt,phase,biome,feedback,salience,salience_mode,salience_count,comparison_type,forced_creeper_trial,choice,choice_rt,salience_set,highlight_pattern,consider_set,consider_target_n,consider_toggles,outcome_kind,outcome_payout,creeper_severity,focal_cf_block,focal_cf_kind,focal_cf_payout,cf_max_diff,cf_best_alt_value,best_alt_block,best_alt_kind,best_alt_payout,best_alt_adjacent,n_adjacent_highvalue,revealed_blocks,regret_revealed_blocks,wallet_after,response,participant_id,prolific_pid,prolific_study_id,prolific_session_id,date_iso,tally_by_biome,tally_by_feedback,tally_by_salience,tally_by_salience_mode,tally_by_comparison_type,tally_total
html-keyboard-response,49,1387398,0.0-396.0,2134,outcome,deep,full,little,consider,2,good_to_bad,false,13,,,,,2,,diamond,4,,14,none,0,-4,0,6,diamond,4,false,0,,,80,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,49,1392398,0.0-397.0,,counterfactual_feedback,deep,full,little,consider,2,good_to_bad,false,,,,,,2,,,,,14,none,0,-4,0,6,diamond,4,false,0,[14],,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
survey-html-form,49,1395135,0.0-398.0,2737,regret_probes,deep,full,little,consider,2,good_to_bad,false,13,,,,,2,,diamond,4,,14,none,0,-4,0,6,diamond,4,false,0,,[14],80,"{""regret_chosen"":38}",SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,49,1400031,0.0-399.0,,post_iti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,50,1403031,0.0-400.0,,biome_cue,deep,partial,little,consider,2,,false,,,,,,,,,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,50,1407148,0.0-401.0,,pre_iti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,50,1410394,0.0-402.0,3246,choice,deep,partial,little,consider,2,,false,3,3246,[],,"[3,14]",2,"[{""block"":3,""ts_ms"":2841,""action"":""add""},{""block"":14,""ts_ms"":3129,""action"":""add""}]",,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,50,1412394,0.0-403.0,,anticipation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,50,1415139,0.0-404.0,2745,outcome,deep,partial,little,consider,2,,false,3,,,,,2,,none,0,,,,,,,6,diamond,4,false,1,,,80,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,50,1420139,0.0-405.0,,counterfactual_feedback,deep,partial,little,consider,2,,false,,,,,,2,,,,,,,,,,6,diamond,4,false,1,[],,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
survey-html-form,50,1423195,0.0-406.0,3056,regret_probes,deep,partial,little,consider,2,,false,3,,,,,2,,none,0,,,,,,,6,diamond,4,false,1,,[],80,"{""regret_chosen"":44}",SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,50,1428119,0.0-407.0,,post_iti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,51,1431119,0.0-408.0,,biome_cue,overworld,full,a_lot,consider,8,,false,,,,,,,,,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,51,1435864,0.0-409.0,,pre_iti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,51,1439297,0.0-410.0,3433,choice,overworld,full,a_lot,consider,8,good_to_bad,false,11,3433,[],,"[1,3,5,6,8,11,13,15]",8,"[{""block"":1,""ts_ms"":1956,""action"":""add""},{""block"":3,""ts_ms"":2230,""action"":""add""},{""block"":5,""ts_ms"":3954,""action"":""add""},{""block"":6,""ts_ms"":615,""action"":""add""},{""block"":8,""ts_ms"":40,""action"":""add""},{""block"":11,""ts_ms"":2892,""action"":""add""},{""block"":13,""ts_ms"":145,""action"":""add""},{""block"":15,""ts_ms"":1694,""action"":""add""}]",,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,51,1441297,0.0-411.0,,anticipation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,51,1443050,0.0-412.0,1753,outcome,overworld,full,a_lot,consider,8,good_to_bad,false,11,,,,,8,,iron,3,,1,coal,1,-2,1,9,iron,3,false,0,,,83,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,51,1448050,0.0-413.0,,counterfactual_feedback,overworld,full,a_lot,consider,8,good_to_bad,false,,,,,,8,,,,,1,coal,1,-2,1,9,iron,3,false,0,"[1,3,5,6,8,13,15]",,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
survey-html-form,51,1451597,0.0-414.0,3547,regret_probes,overworld,full,a_lot,consider,8,good_to_bad,false,11,,,,,8,,iron,3,,1,coal,1,-2,1,9,iron,3,false,0,,"[1,3,5,6,8,13,15]",83,"{""regret_chosen"":21}",SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,51,1456164,0.0-415.0,,post_iti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,52,1459164,0.0-416.0,,biome_cue,cave,partial,little,consider,2,,false,,,,,,,,,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,52,1463579,0.0-417.0,,pre_iti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,52,1467564,0.0-418.0,3985,choice,cave,partial,little,consider,2,,false,13,3985,[],,"[1,13]",2,"[{""block"":1,""ts_ms"":1640,""action"":""add""},{""block"":13,""ts_ms"":3710,""action"":""add""}]",,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,52,1469564,0.0-419.0,,anticipation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,52,1471387,0.0-420.0,1823,outcome,cave,partial,little,consider,2,,false,13,,,,,2,,none,0,,,,,,,5,diamond,4,false,1,,,83,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,52,1476387,0.0-421.0,,counterfactual_feedback,cave,partial,little,consider,2,,false,,,,,,2,,,,,,,,,,5,diamond,4,false,1,[],,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
survey-html-form,52,1479178,0.0-422.0,2791,regret_probes,cave,partial,little,consider,2,,false,13,,,,,2,,none,0,,,,,,,5,diamond,4,false,1,,[],83,"{""regret_chosen"":44}",SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,52,1483781,0.0-423.0,,post_iti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,53,1486781,0.0-424.0,,biome_cue,cave,full,little,consider,2,,false,,,,,,,,,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,53,1490894,0.0-425.0,,pre_iti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,53,1496224,0.0-426.0,5330,choice,cave,full,little,consider,2,good_to_bad,false,15,5330,[],,"[8,15]",2,"[{""block"":8,""ts_ms"":1682,""action"":""add""},{""block"":15,""ts_ms"":391,""action"":""add""}]",,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,53,1498224,0.0-427.0,,anticipation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,53,1500321,0.0-428.0,2097,outcome,cave,full,little,consider,2,good_to_bad,false,15,,,,,2,,diamond,4,,8,none,0,-4,0,5,diamond,4,false,0,,,87,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,53,1505321,0.0-429.0,,counterfactual_feedback,cave,full,little,consider,2,good_to_bad,false,,,,,,2,,,,,8,none,0,-4,0,5,diamond,4,false,0,[8],,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
survey-html-form,53,1507850,0.0-430.0,2529,regret_probes,cave,full,little,consider,2,good_to_bad,false,15,,,,,2,,diamond,4,,8,none,0,-4,0,5,diamond,4,false,0,,[8],87,"{""regret_chosen"":37}",SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,53,1511927,0.0-431.0,,post_iti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,54,1514927,0.0-432.0,,biome_cue,deep,full,a_lot,consider,8,,false,,,,,,,,,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,54,1519760,0.0-433.0,,pre_iti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,54,1522907,0.0-434.0,3147,choice,deep,full,a_lot,consider,8,good_to_bad,false,12,3147,[],,"[1,4,5,7,10,11,12,13]",8,"[{""block"":1,""ts_ms"":2126,""action"":""add""},{""block"":4,""ts_ms"":1287,""action"":""add""},{""block"":5,""ts_ms"":1233,""action"":""add""},{""block"":7,""ts_ms"":3099,""action"":""add""},{""block"":10,""ts_ms"":2889,""action"":""add""},{""block"":11,""ts_ms"":444,""action"":""add""},{""block"":12,""ts_ms"":2784,""action"":""add""},{""block"":13,""ts_ms"":1358,""action"":""add""}]",,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,54,1524907,0.0-435.0,,anticipation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,54,1527193,0.0-436.0,2286,outcome,deep,full,a_lot,consider,8,good_to_bad,false,12,,,,,8,,diamond,4,,4,iron,3,-1,3,3,diamond,4,false,0,,,91,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,54,1532193,0.0-437.0,,counterfactual_feedback,deep,full,a_lot,consider,8,good_to_bad,false,,,,,,8,,,,,4,iron,3,-1,3,3,diamond,4,false,0,"[1,4,5,7,10,11,13]",,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
survey-html-form,54,1535771,0.0-438.0,3578,regret_probes,deep,full,a_lot,consider,8,good_to_bad,false,12,,,,,8,,diamond,4,,4,iron,3,-1,3,3,diamond,4,false,0,,"[1,4,5,7,10,11,13]",91,"{""regret_chosen"":24}",SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,54,1540413,0.0-439.0,,post_iti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,55,1543413,0.0-440.0,,biome_cue,overworld,partial,little,consider,2,,false,,,,,,,,,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,55,1547677,0.0-441.0,,pre_iti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,55,1552423,0.0-442.0,4746,choice,overworld,partial,little,consider,2,,false,7,4746,[],,"[5,7]",2,"[{""block"":5,""ts_ms"":1168,""action"":""add""},{""block"":7,""ts_ms"":3032,""action"":""add""}]",,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,55,1554423,0.0-443.0,,anticipation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,55,1557055,0.0-444.0,2632,outcome,overworld,partial,little,consider,2,,false,7,,,,,2,,none,0,,,,,,,15,diamond,4,false,2,,,91,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,55,1562055,0.0-445.0,,counterfactual_feedback,overworld,partial,little,consider,2,,false,,,,,,2,,,,,,,,,,15,diamond,4,false,2,[],,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
survey-html-form,55,1565846,0.0-446.0,3791,regret_probes,overworld,partial,little,consider,2,,false,7,,,,,2,,none,0,,,,,,,15,diamond,4,false,2,,[],91,"{""regret_chosen"":33}",SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,55,1570666,0.0-447.0,,post_iti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
html-keyboard-response,56,1573666,0.0-448.0,,biome_cue,deep,partial,a_lot,consider,8,,false,,,,,,,,,,,,,,,,,,,,,,,,,SIM-001,SIM-001,SIM-STUDY,SIM-SESS-7,2026-06-19T17:53:06.262Z,"{""overworld"":22,""deep"":22,""cave"":22}","{""partial"":33,""full"":33}","{""none"":22,""a_lot"":22,""little"":22}","{""n/a"":22,""consider"":44}","{""n/a"":44,""good_to_bad"":12,""bad_to_good"":10}",66
